title,published_date,content,url,crisis_annotation
Amazon rolls out TikTok-like shopping feature,"Published Dec. 9, 2022","Dive Brief:Taking a bet on social commerce, Amazon announced on Thursday that it isrolling out a new in-app feature called Inspire, a content hub for customers to discover and explore products, according to details shared with Retail Dive. The photo and video-based content — which is created by brands, influencers and other customers — is in a scrolling format that can be engaged with through likes, and will include links to Amazon products featured.The new feature will begin rollout to select U.S. users starting early December, and will become available to all users in the country in the coming months.Within the Amazon mobile app, users will be able to access the content through a light bulb icon in the lower navigation bar. From there, customers are asked what topics or interests they’d like to see content related to, such as pets, gaming or makeup.Dive Insight:The shoppable content function Amazon wasrumored to be testingin August is finally being rolled out, putting the e-commerce giant in competition with apps like TikTok and Instagram where influencers promote products.Inspire allows users to see Amazon products featured in contentCourtesy of Amazon“Engaging and fun short-form video content is the easiest way to get my audience’s attention,”Practically Pursia, an Amazon influencer, said in a statement. “Inspire is going to help me expand the business I’ve already built with Amazon by giving my audience the convenience of shopping items from my content within the Amazon app instead of requiring them to leave and find the item on their own. It’s genius.”The launch comes as Amazon faces challenges in its retail division. The company canceled or postponed the opening ofmultiple fulfillment warehouses, and CEO Andy Jassy has been overseeing layoffs and hiring freezes within the retail arm of the business. It also closed many of its non-grocery physical stores this year.Social commerce continues to be a growing focus for many social media apps as well as brands. In October,TikTok started posting job openingsfor fulfillment centers, indicating an interest in having a more direct role in the product promotion occurring on its app. Formal attire retailerDavid’s Bridal starteda campaign on TikTok with shoppable content in June, which brought in a click-through rate twice it's average. Apparelcompany Pacsunhas also been betting big on TikTok’s reach to customers, hitting its goal to have 2 million followers on the app in August.",https://www.retaildive.com/news/amazon-rolls-out-mobile-shopping-feature-tiktok/638399/,True
Amazon snags $8B term loan,"Published Jan. 4, 2023","Amazon on Tuesday reported it agreed to an$8 billion term loanwith lenders, according to a Securities and Exchange Commission filing.The loan is set to mature in 364 days, with the possibility to be extended for an additional 364 days — at which point the interest rate spread would increase. Toronto Dominion acted as the loan agreement administrative agent, with the list of lenders including Mizuho Bank and National Westminster Bank.“Like all companies we regularly evaluate our operating plan and make financing decisions – like entering into term loan agreements or issuing bonds – accordingly,” an Amazon spokesperson told Retail Dive via email. “Given the uncertain macroeconomic environment, over the last few months we have used different financing options to support capital expenditures, debt repayments, acquisitions, and working capital needs.”The e-commerce giant warned in October thatprofits could disappearin its fourth quarter. Its Q3 earnings report showed that revenue from services grew more year over year than revenue from retail online and in-store. For the quarter, operating income decreased 48% from $4.9 billion to $2.5 billion while net income fell 9%.After hiring rapidly over the past few years,Amazon enacted layoffsin November, with plans to cut about 10,000 jobs, according to The New York Times. CEO Andy Jassy later saidmore layoffs would come in 2023as part of its annual operational review, which he noted was “more difficult due to the fact that the economy remains in a challenging spot and we’ve hired rapidly the last several years.”Meanwhile, the European Unionannounced rulesin December intended to make Amazon’s e-commerce marketplace a more even playing field. The rules included restricting the use of seller’s data and improving seller access to the “buy box,” all of which E.U. Executive Vice President and Commissioner for Competition Margrethe Vestager says will end the company’s preferential treatment of its own retail operations by the summer.",https://www.retaildive.com/news/amazon-secures-eight-billion-term-loan-financing/639597/,True
Amazon Fresh raises its threshold for free delivery to $150,"Published Jan. 30, 2023","Dive Brief:Amazon Fresh is significantly raising the threshold its Prime customers will need to meet in order to receive free grocery delivery, according to an email sent to members of its Prime service.Beginning Feb. 28, orders under $50 will incur a $9.95 fee; orders between $50 and $100 will incur a $6.95 fee; and orders between $100 and $150 will include a $3.95 fee. Only orders above $150 will not come with a fee.This change, which follows the company’s decision in 2021 to raise fees for Whole Foods Market orders, comes as Amazon tries to improve online grocery profitability and contends with the recent slowdown in e-commerce growth.Dive Insight:With this update, which applies to orders from both Amazon Fresh stores as well as its online-only service, Amazon is more than quadrupling the amount Prime shoppers must spend on a grocery order in order to get free delivery. Previously, the company waived delivery fees on orders over $35.The move echoes past steps Amazon has taken to address profitability across its budding grocery properties. In late 2021, Whole Foods caused a stir when it tacked on a$9.95 service feefor delivery orders after previously offering the service for free on orders over $35. Earlier that year, Amazonshutteredits Amazon Pantry stock-up grocery service.Moreover, the news highlights the harsh economic realities of offering online grocery service as costs mount and sales growth slows amid ongoing inflation.“We’re introducing a service fee on some Amazon Fresh delivery orders to help keep prices low in our online and physical grocery stores as we better cover grocery delivery costs and continue to enable offering a consistent, fast, and high-quality delivery experience,” an Amazon spokesperson said in an email. “We will continue to offer convenient two-hour delivery windows for all orders, and customers in some areas will be able to select a longer delivery window for a reduced fee.”Amazon Fresh will continue to offer free one-hour pickup service for Prime members, according to thebrand’s website, which also lists the new delivery fee structure.Amazon Fresh has been delivering groceries since 2007, and nowadays also incorporates a fleet of more than 40 stores. The rollout of Amazon Fresh storesappears to be paused, however, with The Informationreporting last monththe company has not opened a new location since September. A company spokesperson previously declined to comment on the development when reached by sister publication Grocery Dive.",https://www.retaildive.com/news/amazon-raises-free-grocery-delivery-150-dollars/641501/,True
Deflated expectations for Amazon in the post-Jeff Bezos era,"Published Oct. 24, 2022","This may be what “day two” at Amazonlooks like.Several analysts on Monday lowered their sales, profit and other targets ahead of the e-commerce giant’s third quarter earnings report Thursday, citing its rising expenses, disappointing Prime Day sales events and a tough macro environment marked by inflation.The company joins them in taking a more conservative approach to its own guidance, according to a Monday research note fromMKMPartners Managing DirectorRohitKulkarni. That could be part of a wider shift inretail strategy under CEO Andy Jassy, who took over from founder JeffBezoslast year, according toShlomoChopp, managing partner at real estate advisory firm Case Property Services.“I think Jeff Bezos is more of a founder or visionary, and Andy Jassy is more of a operations guy, and there's a difference between the two,” Chopp said by phone.Telsey Advisory Group on Monday lowered its expectations for Amazon sales and profits in both the third and fourth quarters, citing “softer macro trends in the US and international markets, the tighter consumer spending environment, and the lower-than-anticipated response to Prime Day 2022.”Those analysts, led by Joseph Feldman, expect that Amazon’s Q3 sales will benefit from the first Prime Day sales, which was held in July, but less than the 400 basis points of growth they previously anticipated. Research showed that, defending against inflation, many Prime Day shoppersstuck to buying essentials. The average order size during the second Prime sales event held earlier this month wasdown 23%from the July event, according to Numerator.“Our sense is the Prime Early Access Sale ... was lackluster as well,” Feldman said.With discretionary spending down as consumers spend more due to inflation and prioritize services like entertainment and dining out, Amazon is exposed, according to Wells Fargo analysts led by Brian Fitzgerald, citing declines in electronics sales and weakness in apparel and accessories.The company is leaning more heavily on non-retail operations to make money. MKM analysts said their communications with Amazon marketplace sellers lead them to believe that the Prime sales in October were below those in July, but that “ad spend on Amazon has stayed above industrytrendline.” The firm is lowering its e-commerce and Amazon marketplace assumptions while keeping its AWS, subscriptions and advertising estimates unchanged.This is another shift from the Bezos era, when the customerwas an obsession, according to Chopp.“For Jeff Bezos, his whole thing was ‘customer first,’” he said. “If you're advertising, you’re not giving people exactly what they're looking for, but trying to push them somewhere else. If you’re giving people only what they're looking for, what's the point of advertising?”Amazon is also facing exploding costs. Those stem from hiring and wage increases, including150,000 announced ahead of the holidays,which could add $1 billion to its costs next year; higher stock-based compensation that likely adds as much as $4 billion this year in incremental deleverage in 2022; and potential costs from its fights against unions, according to MKM Partners.Despite the new pressures and possibly the new approach, Amazon remains in a good position longer term, analysts said.“Amazon’s profitability is likely to be pressured from elevated promotions across retail, inflated operating costs, including labor, supply chain, and last-mile delivery, and ongoing strategic investments,” Telsey’s Feldman said. “Beyond these trends, we still expect Amazon to outperform the broader retail environment, given ongoing market share gains from leveraging its sticky customer base and small business relationships.”",https://www.retaildive.com/news/Amazon-forecast-lowered-Q3/634784/,True
Amazon rolls out delivery route algorithm to reduce miles driven,"Published Sept. 1, 2022","Dive Brief:Amazon expects its new delivery route algorithm will help it avoid millions of miles driven this year after deploying it across the entire U.S.,according to a poston the Amazon Science website last week.The Customer Order and Network Density Optimizer (Condor) algorithm assesses customer orders before they leave a fulfillment center to identify the most effective shipping options. It began running in a few Amazon delivery stations in January before going live nationwide. Now, the company plans to deploy it in other countries in the next few months, per the post.“We can enable carriers to deliver more packages to more customers on time, while reducing miles driven and carbon emissions from fuel,” said Andrea Qualizza, a senior principal scientist at Amazon, in the post.Dive Insight:For Amazon, a decision on how a customer order should be fulfilled is made quickly based on item location and other factors. However, there can be a five- to six-hour gap from when an order is placed to when the fulfillment center begins processing the order, and the plan may be updated if a nearby customer places an order later in the day.This period prior to fulfillment gives Condor a chance to reevaluate the original decision multiple times to see if a more optimal route can be created.Condor takes into account the entire geographic area a delivery station serves while determining how orders are split into shipments and the sourcing fulfillment center for each shipment. The program's ""breakthrough"" is that it is able to reduce the number of possible routing decisions to less than 10 per geographical block, despite the complexity involved.Condor proved its mettle during tests involving Amazon scientists and engineers. In one experiment, a few selected cities were split between a group using the new program and a group not using it. It determined that Condor reduced required routing resources by about 0.5%.“That means that if the whole network needs 50,000 routes without CONDOR, with CONDOR we should need just 49,750 routes,” Amazon Principal Scientist Rohit Malshe said in the post.Delivering the same number of packages in fewer routes and miles driven helps parcel carriers save on last-mile shipping costs, a big reason why UPS and FedEx have launched their own initiatives in this regard.UPS' pilotinvolves holding an order for as long as the service agreement allows until it can match another shipment to the same address. FedEx is consolidating routes run by its separate Express and Ground companies via its""Network 2.0"" plan.",https://www.retaildive.com/news/amazon-deploys-new-delivery-route-algorithm-condor/631020/,False
"Amazon closes, cancels more warehouses as cost-cutting persists","Published March 1, 2023","Dive Brief:Amazon’s fulfillment network cuts have bled into 2023 as the e-commerce giant continues to slash operating expenses, according to data from a consulting firm tracking the company's logistics footprint.Amazon has canceled, closed or delayed 99 U.S. facilities, impacting nearly 32.3 million square feet of active or planned ground-level space in 30 states, MarcWulfraat,president and founder ofMWPVLInternational,said in a Friday email. In September, the firm had recorded66 impacted facilitiestotaling 24.6 million square feet of ground-level space.Amazon spokesperson Steve Kelly disputed MWPVL's figures in a statement, arguing the firm “says we’re selling or abandoning land or buildings that we’re keeping, or buildings that we never had in our possession to begin with."" Kelly did not specify which recorded closures, cancellations or delays were incorrect.Amazon warehouse closures, delays continue across U.S.Communities in which facilities have been canceled, closed or delayed as of Feb. 24, per MWPVL InternationalDive Insight:Aftera whirlwind of facility openingsto keep up with the pandemic-fueled e-commerce boom, Amazon madebig cuts to its operating coststhroughout 2022 as excess capacity in its fulfillment network weighed on profitability. Those efforts are slated to continue this year.In aFeb. 2 earnings call, Amazon CEO Andy Jassy said reducing the cost to serve customers within the company's operations is a top priority. Amazon's aggressive efforts to expand its fulfillment center and transportation network have created areas within it where the company is working to become more efficient and productive.""To figure out how to be really efficient across all those links and have them be highly utilized and to get the flows in those facilities working the right way, it takes time,"" Jassy said. ""So we're working very hard on it. I'm pleased with the progress we made in Q4, and you can see that in some of the results. But that work will extend into '23.""Fulfillment centers, which pick, pack and ship orders, and delivery stations, which prep orders for final-mile delivery, are the facility types that have been most affected by the cost-cutting measures. Twenty-one facilities in five countries outside the U.S. have also been closed, canceled or delayed, according to MWPVL.“Of course, as we’ve always done, we evaluate our network to make sure it fits our business needs and to improve the experience for our employees, customers, partners, and drivers,” Kelly said. “We may close or delay facilities, enhance existing facilities, or open new facilities, and we weigh a variety of factors when deciding where to develop future sites or maintain a presence.”Despite the purported closures and cancellations, Amazon still has plans to open 231 facilities totaling more than 82 million square feet,per MWPVL data. More than half of these buildings are slated to be delivery stations, but Wulfraat noted that Amazon's cost-cutting actions could put some of these openings at risk.""I am seeing in some instances they're opening up new delivery stations in geographies where they don't currently operate,"" Wulfraat said of Amazon. In other situations, the company ""built a brand new delivery station and the developer handed over the keys and they immediately threw it onto the sublease market. So right now, we're in a state of flux and it's hard for me to say.""",https://www.retaildive.com/news/amazon-warehouse-closures-cancellations-delays-2023-mwpvl/643845/,True
Amazon to slow fulfillment spend as it prioritizes regional model,"Published May 1, 2023","Dive Brief:Amazon expects to slow capital investments in 2023 as the e-commerce giant focuses its efforts on lowering the costs of operating its sprawling fulfillment network.Executives said inan earnings call Thursdaythat capital expenditures this year will be less than the $59 billion spent in 2022, largely due to a decrease in fulfillment network investments.Amazon recently completed a majoroverhaul of its fulfillment operationsto reduce complexity and cost, while still boosting delivery speeds for its Prime members. Instead of operating one national network, it will now oversee eight regional, interconnected hubs.Dive Insight:Amazon has slashed costs across its businesses as it contends with stagnating demand and an inflationary environment. Beyond restructuring its fulfillment network, the e-commerce giant cut tens of thousands ofcorporate jobsand shuttered certain business, including physical bookstores and itshealthcare delivery service.Overhauling operations has begun to pay off, particularly in fulfillment. CEO Andy Jassy said on the call the company is “bullish on the early results” of its shift to a regional fulfillment model, noting inventory is closer to customers.“Not surprisingly, shorter travel distances means lower cost to serve and customers getting their orders faster,” he said.Amazon expanded its fulfillment footprint at a breakneck pace during the pandemic, but operating one massive network became “inefficient in a significant way,” Jassy said.Spiraling fulfillment costs “caused us to really reevaluate virtually everything we do in operations over the last six to nine months,” Jassy noted, saying that the company has found a number of opportunities to streamline costs and boost profits.“We have found a lot more opportunities than we even thought were there before,” Jassy said. “So, I’m pretty optimistic that we have a chance not just to recover to where we were pre-pandemic in terms of operating margin, but I think there’s additional upside with some of the opportunities we’ve identified.”",https://www.retaildive.com/news/amazon-to-slow-fulfillment-spend-as-it-prioritizes-regional-model/648958/,True
"Amazon cancels, delays dozens of warehouses as it looks to rightsize capacity","Published Sept. 15, 2022","Dive Brief:Amazon's efforts to pull back the expansion of its fulfillment network have affected 66 active or planned U.S. facilities, according toMWPVLInternational, a consulting firm that tracks the e-commerce giant's logistics footprint.The company'scancellations, closures, delays or pauses impact 24.6 million square feet of ground-level space for fulfillment centers, delivery stations and other types of buildings across 28 states,MWPVLPresident and founder MarcWulfraatsaid in a Sept. 6 email.Amazon still has 271 facilities with nearly 100 million total square feet in its pipeline,per MWPVL data. The company ""is still opening up an astonishing amount of space this year — it’s just that they will open less space [than] originally planned,""Wulfraatsaid.Amazon warehouse closures, delays ripple throughout U.S.Facilities that have been canceled, closed, delayed or placed on hold as of Sept. 6, per MWPVL InternationalDive Insight:MWPVL's data shows the extent of Amazon's efforts to scale back its warehouse presence as online sales decline from 2021's pandemic-fueled highs.Excess capacity and less productive facilities in the past several months have resulted in billions of dollars in added costs for the company. In response, Amazon is slowing down its network expansion through 2023 ""to better align with expected customer demand,” CFO Brian Olsavsky saidon a July earnings call.Amazon's actions don't target a particular facility type or geographic area. However, the majority of the moves are closures and plan cancellations — totaling 42 U.S. facilities — rather than delays. Four planned facilities in Spain and one facility in Germany have also been canceled.Amazon is nixing these projects to reduce both capital expenditures and operational costs, Wulfraat said. Facilities that are closing are having their operations consolidated into another nearby warehouse or being put up for sublease.Amazon spokesperson Maria Boschetti said in an email that the company weighs a variety of factors in deciding where to develop its future sites.“We have dozens of fulfillment centers, sortation centers and delivery stations under construction and evolving around the world,"" Boschetti said. ""It’s common for us to explore multiple locations simultaneously and adjust timetables based on needs across the network.”Amazon is also delaying the opening of 24 facilities slated to open later this year, per MWPVL. Some have had their openings pushed back to as far as 2024. Wulfraat said the company ""will pay the lease expense but avoid ramping up additional payroll.""",https://www.retaildive.com/news/amazon-cancels-delays-dozens-of-warehouses-fulfillment-mwpvl/631913/,True
Adore Me's uphill battle against fakes on Amazon,"Published July 7, 2022","A few years ago, Adore Me, likemany other popular brands, found that proprietary images of its merchandise were increasingly being featured on Amazon under sometimes misleading seller names like “Adome.”It’s not a new problem at Amazon. Counterfeiting there has been afocus of federal regulators and Congressfor years. The company has been on the receiving end of warnings from the U.S. Trade Representative more than once, for example. And founder and then-CEO Jeff Bezos was hauledin front of the House Judiciary Committeeover the issue in 2020.“Amazon is a very competitive arena, using both what we might call white-hat and black-hat tactics. This is clearly on the more black-hat side of things,”Rick Watson, founder and CEO of RMW Commerce Consulting, said by phone. “For Amazon, this is the cost of doing business. As long as it doesn't take over the site, they're not too concerned about it. Not to say that they're not concerned at all, but that's their point of view. It's not like this is happening to 10% of sellers – it’s like an edge case.And it's not always easy to get resolved because you have to file cases and submit reports and sometimes it could take months to get some kind of resolution.”That’s what played out at Adore Me. Alarmed that other sellers were benefiting from its branding, the decade-old DTC lingerie retailer reached out to the e-commerce giant, via an email system set up for such complaints.“We would try to have these things taken down and the Amazon process — it's not a definitive ‘No, we will not take this action on your behalf.’ It's more like, ‘More information is needed,’ and kind of being circled around,” Adore Me Vice President of Strategy Ranjan Roy said via video conference call.If Amazon did deem the grievance justified it would strike the listings, as seen in a 2019 email exchange between the companies that was viewed by Retail Dive. But those offenders would resurface almost immediately, using the same images and sometimes Adore Me product names, Roy said.Adore Me has struggled to remove listings like this one from an Amazon seller (left) that uses one of its proprietary images (right) and sometimes its product names and other details.Permission granted by Adore MeAdore Me, reluctant Amazon sellerGrowing more leery of losing customers to imposters, the brand decided to sell on Amazon itself. After testing a few products on the site, Adore Me in April opened an Amazon storefront, a step taken grudgingly because it has invested in tight control of its operations, including running two highly automated fulfillment centers and custom-building its tech infrastructure.“For us, owning as much of the customer relationship — the tech stack, the logistics, everything — is what gives us good economics and makes the overall customer experience better,” Roy said. “But we finally got to the point that, if someone searched ‘Adore Me’ on Amazon, one of the counterfeit brands would show up, and we almost had to put up a storefront just to at least keep that customer who's interested in us.”""We finally got to the point that, if someone searched ‘Adore Me’ on Amazon, one of the counterfeit brands would show up, and we almost had to put up a storefront just to at least keep that customer who’s interested in us.”Ranjan RoyVice President of Strategy, Adore MeAdore Me also hoped that becoming an Amazon seller might elevate its complaints. Yet the brand has been relegated to communicating via Amazon’s online Seller Central portal and has been unable to get anyone from Amazon on the phone. Roy calls the process “time consuming, cumbersome and ineffective.”In an email, an Amazon spokesperson shared background information on the company’s brand protection efforts, including the use of automated technology to constantly monitor its site forpotential infringement the moment a product is listed. After Retail Dive’s inquiry into Adore Me’s situation, the Amazon spokesperson said that the e-retail giant got in touch with the lingerie brand.“We have identified and taken appropriate action against product listings that infringed on Adore Me’s intellectual property, and have reached out to the brand to understand and investigate their most recent concerns,” the Amazon spokesperson said.Adore Me confirmed that Amazon’s “Brand Escalation” team reached out by emailon Tuesdayto schedule a call, saying they were “made aware” of Adore Me’s difficulty resolving IP issues on Amazon.MotivationsRoy said he believes that inquiries from the press drive Amazon, allowing it to respond on an as-needed basis to avoid negative attention. But the primary reason Amazon may be reluctant to pursue these cases too aggressively is that it wants the sales the fakes provide, he also said. Amazon didn't immediately respond to a request for information on how much revenue or product sales the company receives from counterfeits, or what the impact to its retail performance would be if all counterfeits were eliminated from its site.In its most recent quarter,Amazon’s online retail sales fell 3%year over year to $51.1 billion, as its net product sales fell 1.8%.""We have identified and taken appropriate action against product listings that infringed on Adore Me’s intellectual property, and have reached out to the brand.""SpokespersonAmazon public relations“The biggest thing to me is it’s fully in Amazon's interest to not solve this problem,” Roy said. “Why would they when, the more of these types of sellers there are, the more they generate sales and revenue? It's completely not in their best interest to try to solve this. Some level of regulation, policymaking, enforcement — outside of Amazon — needs to take place. From a competition standpoint, it's brands like us, that are growing and have our own website and customers, who have to devote our own time to actually policing this, and not even getting the right results, and now actually have to be on Amazon.”As a brand now with a storefront on Amazon, Adore Me is also cognizant that Amazon itself facesclaims from AllbirdsandPeak Designthat the e-retailer’s Amazon Basics line copied their designs, Roy said.MethodsLast year, Amazon’s automated technology each day scanned more than 8 billion changes to product detail pages for signs of potential abuse, up from 5 billion in 2020. The company blocked more than 4 billion bad listings — suspected of being somehow fraudulent, of significant poor quality or otherwise improper — before they could be listed, according to information provided in an email.But sophisticated tech alone isn’t the answer, according to Adore Me’s Roy.“The biggest thing to me is it’s fully in Amazon's interest to not solve this problem. Some level of regulation, policymaking, enforcement — outside of Amazon — needs to take place.""Ranjan RoyVice President of Strategy, Adore Me“This stuff requires human interaction, a real person,” he said. “Again, when you look at ‘Adome’ and you look at “Adore Me’ you see it right away. It's not a question. But if that process is, probably by design, not going to be aggressively removing things, it can never work. I 100% believe this needs to be a much more high-touch, human process.”Amazon does employ “more than 12,000 people – including machine learning scientists, software developers, and expert investigators – who are dedicated to protecting customers, brands, selling partners, and our store from counterfeit, fraud, and other forms of abuse,” an Amazon spokesperson said by email.Roy isn’t impressed with that number, calling it a “clear head fake” for a company with a $1.1 trillion market cap and hundreds of billions in annual sales. Even 12 million would be inadequate, as long as Amazon profits from fakes and deception, he also said.“It might sound like a large number, but in the scale of their business, it is clearly not,” he said by email. “Even small online businesses have a direct phone number. ... Amazon makes money on FBA (Fulfillment by Amazon), and because of that, they get to limit investment into stopping it. This makes it so that brands like us are left having to chase them, and journalists need to request commentary on the issue in order for them to take real action.”",https://www.retaildive.com/news/adoreme-battle-fakes-counterfeits-amazon/626497/,True
Federal judge orders Amazon to cease and desist anti-labor practices,"Published Nov. 22, 2022","Dive Brief:Amazon committed unfair business practices at a Staten Island facility thatvoted to unionizeearlier this year, U.S. District Judge Diane Gujarati of the Eastern District of New York ruled on Friday. The company must cease and desist from firing workers who engage in protected activity and from “interfering with, restraining, or coercing employees in the exercise of the rights guaranteed” to them by labor law, Gujarati wrote.However, she declined to reinstate Gerald Bryson, an employee who was fired after advocating for better protections againstCOVID-19 at the Staten Island warehouse, known as JFK8, according to court documents.Neither Amazon nor the Amazon Labor Union, which successfully unionized the facility, immediately returned requests for comment on the mixed decision.Dive Insight:Judge Gujarati’s determination not only requires Amazon to cease and desist firing employees who participate in protected activities but also to post and read aloud her ruling at the JFK8 warehouse.Her refusal to give Bryson his job back runs counter to a decision from an NLRB administrative law judge, however. Judge Benjamin Green in April reinstated Bryson with back pay, ruling that his dismissal was a form of retaliation. In May Amazon appealed, and the matter is now before a five-member NLRB appellate panel. On Friday, Gujarati said there’s no evidence “that Bryson’s termination continues to have any appreciable effect on the ALU’s efforts or on employee willingness to engage in protected concerted activity.”“Furthermore, given that Bryson was terminated approximately one year before the ALU was formed, this case is distinguishable from cases where union activists were terminated contemporaneous with their union activity and a diminution of union support was shown to exist following the termination,” she also said.That makes little sense, and Bryson is likely to regain his post after the NLRB panel rules, according to Ellen Dichner, a professor at the City University of New York’s School of Labor & Urban Studies.“Judge Green found very, very firmly that there was an unfair labor practice and recommended immediate reinstatement,” she said by phone.The NLRB process runs independently of the district court, Dichner said. Amazon could appeal Gujarati’s finding that its actions run afoul of labor law,shenoted. The e-commerce giant didn’t immediately reply to a question about whether it would.“I have to tell you, I don't understand this decision,”Dichnersaid of the district court. “Generally, if a judge finds reasonable cause and orders a cease and desist, there's an understanding of the law that when it's known to employees that one of the major activists was fired for engaging in concerted activity over health and safety conditions or in support of the union, that chills the exercise of rights by other employees. Employees react to discharges of activists. They may even vote yes for the union, but they're not going to stand out as open activists out of fear the same thing could happen to them.”In a historic vote in April labor organizers prevailed at the JFK8 facility, a victory the e-commerce giant tried andfailed to overturn. Amazon has overcome most union votes at its facilities so far, however. The law provides leeway for companies to educate their workers about what they believe will occur if they organize, and last year Amazon paid consultants nearly $4.3 million in cash tohelp it defeat such efforts.But the company has also crossed the line, according to the NLRB. Last month, Amazon CEO Andy Jassy wassummoned to appearbefore the agency in February after he stated in media interviews that joining a union would disadvantage employees and that their relationships with supervisors are better when they’re not part of a union. Those comments amount to “interfering with, restraining, and coercing employees in the exercise of the rights guaranteed” under federal labor law, according to an Oct. 25 letter to Jassy from NLRB Regional Director Ronald Hooks.",https://www.retaildive.com/news/federal-judge-orders-amazon-to-cease-and-desist-anti-labor-practices/637069/,False
Amazon bringing new and improved Dash Carts to Whole Foods,"Published July 13, 2022","Dive Brief:Amazon will roll out updated Dash Carts at several Whole Foods Market stores in the coming months, according to acompany blog postMonday, continuing the infusion of checkout technology into the specialty grocery store.The new carts hold four bags of groceries — double the capacity of the previous version. They can also roll out to shoppers’ cars and feature an extended battery life.Despite itsrecent focuson Just Walk Out frictionless technology at Amazon Fresh and Whole Foods stores, this latest announcement indicates Amazon is still bullish on the prospects of its proprietary smart cart.Dive Insight:In his blog post, Dilip Kumar, Amazon’s vice president of physical retail and technology, said the company will add its revamped Dash Cart to a Whole Foods in Westford, Massachusetts, sometime in the next few months before rolling it out to “a few” additional Whole Foods stores and “many” Amazon Fresh stores.The smart carts, whichdebuted in 2020at the first Amazon Fresh store in Woodland Hills, California, automatically recognize products as shoppers place them inside and feature a running total of the items selected as they shop. The carts now appear in around half of the grocery chain’s 35 stores, while the rest of the locations offer Amazon’s Just Walk Out frictionless checkout technology.By updating the Dash Cart, Amazon is bringing the technology more in line with a traditional shopping cart that shoppers are accustomed to. The latest Dash Cart weighs less than the previous version despite having double the carrying capacity. It features a shelf for delicate items and storage beneath the cart for bulky products. Kumar noted the carts more precisely track a customer’s journey through the store, and can show images of nearby items on the digital screen.Whereas the previous version of the Dash Cart isn’t permitted to enter store parking lots, the latest version allows shoppers to take it to their cars to unload. Kumar said the new carts are “weather resistant,” with the technology having been tested inside ovens and freezers, and heavy weights dropped inside the cart more than 100,000 times.To use the latest Dash Cart, shoppers scan in with a QR code through the Amazon or Whole Foods Market app, then scan items using one of the cameras located near the cart’s handle. The cart’s computer vision algorithms and sensor fusion technology help recognize each item as it’s scanned in or removed from the cart. Once finished, shoppers exit through the Dash Cart lane and their card on file is automatically charged.Grocers have been carefully testing smart carts as they look for ways to merge digital and physical shopping. The carts are expensive, and their effectiveness at scale has yet to be proven, but they promise a faster checkout experience for shoppers and, perhaps most importantly, can help retailerstrack their journey through storeswhile also serving up advertisements to them.Last year, Instacartbought smart cart maker Caper AI. Kroger has also beentrialing smart carts, while Albertsons recently said it’sexpanding a testof tech-enhanced carts made by Veeve to a few dozen stores",https://www.retaildive.com/news/amazon-improves-dash-carts-whole-foods-fresh/627147/,False
Amazon pilots returns at Staples stores,"Published Dec. 9, 2022","Dive Brief:Amazon confirmed that it’s testing select Staples stores as in-person drop off locations for product returns.Staples also sells Amazon-branded products, in stores and online, including the Echo, the Fire tablet, Fire TV Stick and accessories.If the partnership expands to all Staples stores, it will give Amazon about 1,000 more customer touch points in 45 states.Dive Insight:The initiative with Staples – a retail competitor with a national presence – further expands Amazon’s reach for the company’s 300 million active customer accounts.Amazon spokesperson Lauren Samaha confirmed the pilot program with Retail Dive.“We are always innovating on behalf of our customers and identifying convenient solutions to shop and make returns,” Samaha said in an email. “We have begun testing select Staples locations as drop-off points for Amazon returns.”A spokesperson for Staples declined to comment on the initiative.Most Amazon items delivered in the U.S. are eligible for free returns, with most items sold or fulfilled by Amazon eligible for return within 30 days of receipt of shipment.Amazon also said its standard returns window will be temporarily extended until Jan. 31, 2023 for most items purchased from Oct. 11 through Dec. 25 in the U.S.E-commerce sales have ahigh rate of returns, and, without a large store footprint of its own, Amazon has turned to partnerships to accommodate them. In 2019, Amazon partnered with Kohl’s to accept returns. In 2020, Kohl’s CEO said that the initiative drew more than2 million new visitorsto its stores. A third of them were millennials.Customers can also return Amazon items with no label or packaging at more than 500 Whole Foods Market locations, along with more than 120 Amazon Go, Amazon Fresh, or Amazon Style locations. Amazon bought Whole Foods in 2017.Amazon Counter and Locker+ locations also are available for returns. Customers who choose this option either pre-package their items or use free packing materials offered onsite. Finally, Amazon has also partnered with UPS to offer no box, no label returns. UPS says it has more than 5,100 U.S. locations. Customers also can drop off eligible items at their office or apartment complex mailroom.Overall, U.S. consumers returned $761 billion worth of merchandise in 2021, according to the National Retail Federation. About $218 billion worth of online purchases were returned, according to the NRF.",https://www.retaildive.com/news/amazon-pilots-returns-staples/638431/,False
